Hungary, Live births by calendar year, age reached during the year (ARDY), birth cohort and birth order (vertical parallelograms)
Last modified: 08/03/2022
Year  ARDY   Cohort       Total          B1          B2          B3          B4         B5p
1992    42    1950       288.00       29.00       46.00       87.00       43.00       83.00
1992    43    1949       182.00       19.00       27.00       40.00       39.00       57.00
1992    44    1948        80.00        6.00       15.00       23.00       19.00       17.00
1992    45    1947        36.00        5.00        7.00        6.00        7.00       11.00
1992    46    1946        16.00        4.00        3.00        3.00        2.00        4.00
1992    47    1945         8.00        0.00        3.00        1.00        1.00        3.00
1992    48    1944         2.00        0.00        0.00        2.00        0.00        0.00
1992    49    1943         0.00        0.00        0.00        0.00        0.00        0.00
1992    50    1942         1.00        0.00        0.00        0.00        0.00        1.00
1992    51    1941         0.00        0.00        0.00        0.00        0.00        0.00
1992    52    1940         0.00        0.00        0.00        0.00        0.00        0.00
1992    53    1939         0.00        0.00        0.00        0.00        0.00        0.00
1992    54    1938         0.00        0.00        0.00        0.00        0.00        0.00
1992    55+   1937-        0.00        0.00        0.00        0.00        0.00        0.00
1993    12-   1981+        0.00        0.00        0.00        0.00        0.00        0.00
1993    13    1980        11.00       11.00        0.00        0.00        0.00        0.00
1993    14    1979        81.00       78.00        3.00        0.00        0.00        0.00
1993    15    1978       324.00      303.00       21.00        0.00        0.00        0.00
1993    16    1977       895.00      811.00       75.00        9.00        0.00        0.00
1993    17    1976      1743.00     1490.00      233.00       20.00        0.00        0.00
1993    18    1975      3309.00     2770.00      478.00       58.00        3.00        0.00
1993    19    1974      5342.00     4329.00      828.00      159.00       25.00        1.00
1993    20    1973      6630.00     5054.00     1276.00      256.00       39.00        5.00
1993    21    1972      7617.00     5310.00     1811.00      395.00       91.00       10.00
1993    22    1971      8638.00     5277.00     2635.00      570.00      125.00       31.00
1993    23    1970      9410.00     5074.00     3333.00      738.00      200.00       65.00
1993    24    1969      9481.00     4522.00     3723.00      895.00      253.00       88.00
1993    25    1968      9705.00     4041.00     4163.00     1095.00      271.00      135.00
1993    26    1967      8893.00     3113.00     4172.00     1154.00      296.00      158.00
1993    27    1966      7416.00     2246.00     3526.00     1139.00      312.00      193.00
1993    28    1965      6406.00     1634.00     3073.00     1181.00      294.00      224.00
1993    29    1964      5382.00     1127.00     2560.00     1147.00      327.00      221.00
1993    30    1963      4513.00      884.00     1997.00     1055.00      335.00      242.00
1993    31    1962      3699.00      630.00     1511.00     1003.00      316.00      239.00
1993    32    1961      3258.00      471.00     1227.00      975.00      316.00      269.00
1993    33    1960      2800.00      422.00      945.00      856.00      325.00      252.00
1993    34    1959      2335.00      290.00      757.00      702.00      307.00      279.00
1993    35    1958      2010.00      253.00      594.00      634.00      271.00      258.00
1993    36    1957      1712.00      222.00      448.00      557.00      239.00      246.00
1993    37    1956      1514.00      194.00      398.00      453.00      218.00      251.00
1993    38    1955      1199.00      152.00      305.00      366.00      185.00      191.00
1993    39    1954       970.00      109.00      231.00      296.00      157.00      177.00
1993    40    1953       644.00       93.00      127.00      173.00      115.00      136.00
1993    41    1952       463.00       53.00       79.00      148.00       83.00      100.00
1993    42    1951       294.00       30.00       46.00       78.00       61.00       79.00
1993    43    1950       169.00       22.00       21.00       53.00       30.00       43.00
1993    44    1949        89.00        8.00       10.00       28.00       16.00       27.00
1993    45    1948        47.00        9.00        9.00       15.00        4.00       10.00
1993    46    1947        17.00        0.00        3.00        4.00        6.00        4.00
1993    47    1946        12.00        4.00        1.00        1.00        1.00        5.00
1993    48    1945         3.00        0.00        2.00        0.00        1.00        0.00
1993    49    1944         2.00        1.00        0.00        0.00        1.00        0.00
1993    50    1943         0.00        0.00        0.00        0.00        0.00        0.00
1993    51    1942         0.00        0.00        0.00        0.00        0.00        0.00
1993    52    1941         0.00        0.00        0.00        0.00        0.00        0.00
1993    53    1940         0.00        0.00        0.00        0.00        0.00        0.00
1993    54    1939         0.00        0.00        0.00        0.00        0.00        0.00
1993    55+   1938-        0.00        0.00        0.00        0.00        0.00        0.00
1994    12-   1982+        0.00        0.00        0.00        0.00        0.00        0.00
1994    13    1981        10.00       10.00        0.00        0.00        0.00        0.00
1994    14    1980        86.00       81.00        5.00        0.00        0.00        0.00
1994    15    1979       318.00      305.00       13.00        0.00        0.00        0.00
1994    16    1978       890.00      800.00       80.00       10.00        0.00        0.00
1994    17    1977      1696.00     1441.00      231.00       23.00        1.00        0.00
1994    18    1976      3054.00     2507.00      467.00       76.00        3.00        1.00
1994    19    1975      5153.00     4145.00      831.00      163.00       14.00        0.00
1994    20    1974      6862.00     5272.00     1275.00      259.00       46.00       10.00
1994    21    1973      7295.00     4958.00     1768.00      450.00       99.00       20.00
